weather_severity,nas_congestion,carrier_issues,late_aircraft,season,airport,airline,delay_minutes,is_delayed
0.3166,0.15,0.4569,1,summer,ORD,American,78.5,1
0.2635,0.1583,0.1094,0,summer,JFK,United,20.8,1
0.0623,0.2202,0.3449,1,summer,JFK,JetBlue,63.9,1
0.1343,0.2461,0.481,0,winter,JFK,JetBlue,31.9,1
0.2198,0.5022,0.4649,0,winter,ORD,United,62.3,1
0.2066,0.3875,0.5718,0,spring,ORD,American,43.6,1
0.4881,0.3486,0.2909,0,spring,ATL,JetBlue,53.4,1
0.5759,0.2979,0.0991,1,spring,JFK,American,71.3,1
0.5099,0.2618,0.1981,1,spring,ATL,American,67.2,1
0.1231,0.5902,0.3282,1,summer,ATL,JetBlue,74.5,1
0.5341,0.4895,0.3989,1,fall,LAX,United,82.5,1
0.3,0.2968,0.0578,0,spring,JFK,American,28.8,1
0.203,0.58,0.0547,0,winter,ORD,United,48.9,1
0.261,0.3301,0.181,0,spring,SEA,Southwest,38.2,1
0.3491,0.2737,0.2401,0,summer,ATL,JetBlue,32.8,1
0.5448,0.1476,0.419,0,spring,JFK,Delta,50.6,1
0.4105,0.2592,0.4826,1,winter,SEA,JetBlue,74.8,1
0.0266,0.3376,0.2616,0,spring,BOS,United,31.2,1
0.5846,0.8309,0.1438,0,summer,BOS,JetBlue,94.5,1
0.0482,0.6161,0.2823,1,winter,SEA,Southwest,56.7,1
0.362,0.2033,0.4822,0,summer,BOS,American,42.2,1
0.4445,0.479,0.5382,0,winter,DFW,Delta,88.3,1
0.4159,0.2786,0.272,0,fall,JFK,United,50.3,1
0.0884,0.409,0.4139,0,spring,ATL,United,36.3,1
0.4716,0.6614,0.2034,1,spring,BOS,Delta,87.8,1
0.3368,0.4801,0.4557,0,summer,DFW,JetBlue,46.7,1
0.1946,0.5158,0.1245,0,winter,JFK,Delta,30.6,1
0.1509,0.2822,0.1566,0,spring,DFW,United,25.7,1
0.3405,0.5506,0.1836,0,summer,ATL,JetBlue,50.8,1
0.3587,0.4612,0.2751,0,winter,SEA,United,64.1,1
0.0851,0.3743,0.203,1,winter,BOS,United,57.5,1
0.37,0.3346,0.179,0,spring,BOS,Southwest,38.9,1
0.448,0.263,0.4584,0,summer,LAX,American,51.5,1
0.0767,0.3773,0.355,0,spring,BOS,American,20.5,1
0.4168,0.4655,0.0827,0,summer,SEA,Delta,40.5,1
0.4642,0.2612,0.5014,0,winter,SEA,JetBlue,54.9,1
0.199,0.4518,0.2061,0,spring,JFK,United,47.9,1
0.6399,0.5437,0.3832,0,spring,LAX,American,73.3,1
0.1548,0.5204,0.2899,0,winter,DFW,Delta,45.6,1
0.2059,0.3839,0.1841,0,fall,JFK,JetBlue,49.4,1
0.1557,0.618,0.3218,0,summer,ORD,JetBlue,57.1,1
0.5889,0.7223,0.4452,0,summer,LAX,JetBlue,80.7,1
0.2338,0.3894,0.4922,0,spring,SEA,Delta,37.8,1
0.2133,0.769,0.3006,0,fall,LAX,United,49.2,1
0.1286,0.2519,0.247,0,summer,DFW,Delta,19.2,1
0.5364,0.7044,0.6121,0,winter,ATL,Delta,105.1,1
0.1572,0.5611,0.2116,1,summer,SEA,Southwest,69.2,1
0.1727,0.3302,0.17,1,winter,ORD,Southwest,62.3,1
0.0389,0.292,0.275,0,summer,ATL,JetBlue,22.8,1
0.1627,0.4666,0.4376,0,spring,JFK,Southwest,56.6,1
0.0836,0.1784,0.4578,1,winter,SEA,United,60.4,1
0.2546,0.4992,0.1564,0,fall,ATL,United,35.9,1
0.4016,0.3564,0.4363,1,fall,LAX,Southwest,59.5,1
0.1887,0.2589,0.4186,0,fall,ORD,American,35.6,1
0.2077,0.6812,0.2285,0,winter,JFK,JetBlue,62.5,1
0.1081,0.3583,0.5205,0,summer,JFK,JetBlue,26.8,1
0.5903,0.6301,0.4206,0,winter,LAX,JetBlue,72.5,1
0.526,0.1564,0.2813,0,winter,ATL,JetBlue,56.3,1
0.4109,0.2347,0.2386,1,winter,JFK,United,86.1,1
0.3922,0.4166,0.2905,0,summer,JFK,United,59.7,1
0.1113,0.5092,0.1084,0,spring,JFK,JetBlue,37.2,1
0.3474,0.2677,0.1716,1,fall,SEA,American,55.8,1
0.3296,0.17,0.0566,0,summer,BOS,Delta,39.0,1
0.3599,0.7883,0.274,0,summer,ORD,JetBlue,82.9,1
0.0339,0.1198,0.1915,0,fall,LAX,United,27.7,1
0.1628,0.6631,0.0833,0,summer,JFK,United,48.2,1
0.1063,0.1647,0.2386,0,fall,ORD,Delta,30.3,1
0.1551,0.666,0.409,0,winter,SEA,Delta,48.9,1
0.1928,0.5147,0.1197,1,fall,SEA,American,57.3,1
0.2801,0.4591,0.2603,0,fall,BOS,United,47.4,1
0.3515,0.4791,0.1893,0,spring,ORD,Delta,50.2,1
0.5224,0.7152,0.0395,0,spring,DFW,United,58.0,1
0.1364,0.6483,0.4483,0,winter,JFK,American,65.0,1
0.4046,0.3507,0.1263,0,spring,DFW,United,37.3,1
0.2716,0.8106,0.4548,0,summer,BOS,Southwest,87.6,1
0.0474,0.276,0.0969,1,spring,DFW,Delta,45.9,1
0.2954,0.0859,0.2252,0,summer,BOS,Delta,33.9,1
0.5012,0.4036,0.3273,1,winter,ORD,American,104.1,1
0.4859,0.1869,0.1489,1,fall,JFK,American,78.1,1
0.2197,0.644,0.2253,1,winter,BOS,American,93.9,1
0.2538,0.6873,0.2919,1,summer,ORD,Delta,97.9,1
0.3986,0.2691,0.4072,0,spring,SEA,Delta,55.4,1
0.3643,0.3316,0.29,0,spring,ATL,Southwest,44.2,1
0.3043,0.4067,0.38,0,winter,JFK,Delta,66.0,1
0.1883,0.291,0.2871,0,fall,ATL,United,35.4,1
0.4521,0.5136,0.1949,0,fall,BOS,Delta,61.8,1
0.1809,0.5541,0.4285,0,winter,ATL,Delta,54.6,1
0.444,0.0467,0.3101,0,winter,BOS,American,51.1,1
0.1115,0.4045,0.4268,0,winter,LAX,Delta,28.4,1
0.3756,0.1867,0.0461,0,winter,ATL,Southwest,31.1,1
0.1067,0.2181,0.0214,0,summer,ATL,United,26.6,1
0.428,0.6679,0.3833,0,winter,DFW,Southwest,78.6,1
0.5277,0.5984,0.6092,0,winter,JFK,JetBlue,96.6,1
0.2735,0.4036,0.6107,0,spring,SEA,United,54.6,1
0.3683,0.5498,0.1236,0,spring,ATL,JetBlue,44.2,1
0.5021,0.4039,0.297,0,winter,DFW,Delta,58.8,1
0.4733,0.465,0.125,0,fall,BOS,American,58.4,1
0.1555,0.2467,0.4483,1,winter,SEA,Southwest,65.3,1
0.2233,0.3893,0.1982,0,winter,ORD,United,58.4,1
0.5626,0.2223,0.5034,0,spring,ORD,United,51.5,1
0.2609,0.5317,0.1764,1,winter,JFK,American,81.8,1
0.3654,0.6477,0.3237,0,fall,ATL,Southwest,65.2,1
0.2001,0.2334,0.1772,1,winter,LAX,American,71.2,1
0.2791,0.3436,0.1583,0,summer,LAX,JetBlue,40.3,1
0.5845,0.2196,0.3118,0,winter,SEA,Delta,69.6,1
0.2187,0.6383,0.5319,1,winter,ATL,JetBlue,83.9,1
0.2737,0.3655,0.1675,0,summer,ORD,American,43.3,1
0.2356,0.3997,0.1895,0,winter,ORD,United,38.9,1
0.4487,0.5973,0.2278,0,fall,DFW,Southwest,49.8,1
0.3416,0.6554,0.3503,1,spring,SEA,United,91.3,1
0.1885,0.6174,0.1592,0,spring,SEA,American,35.5,1
0.0697,0.8809,0.2106,1,winter,BOS,American,81.4,1
0.287,0.7016,0.2301,0,fall,DFW,United,49.0,1
0.4232,0.561,0.1542,1,summer,LAX,United,83.1,1
0.2544,0.6262,0.3011,1,winter,DFW,United,79.7,1
0.3667,0.5326,0.3692,0,fall,BOS,Southwest,57.4,1
0.271,0.3029,0.218,1,fall,ATL,Delta,61.8,1
0.4015,0.6443,0.3025,0,summer,BOS,Delta,60.9,1
0.4634,0.4707,0.3116,0,spring,SEA,American,45.4,1
0.0533,0.3723,0.2597,0,winter,SEA,Southwest,19.7,1
0.2217,0.4539,0.5851,0,winter,DFW,United,63.9,1
0.2266,0.6483,0.2643,0,fall,BOS,Delta,36.6,1
0.2584,0.6758,0.2481,1,winter,JFK,Southwest,83.6,1
0.1391,0.5007,0.3985,0,winter,LAX,United,45.2,1
0.3297,0.4379,0.0701,0,spring,ORD,Southwest,55.4,1
0.17,0.5518,0.2509,1,spring,DFW,Southwest,72.1,1
0.2848,0.7154,0.1379,0,summer,BOS,JetBlue,54.3,1
0.2498,0.4052,0.1307,1,spring,JFK,Southwest,59.4,1
0.116,0.6729,0.2968,0,winter,ORD,JetBlue,56.0,1
0.2073,0.3303,0.2559,0,winter,DFW,American,51.9,1
0.3999,0.6664,0.6941,0,spring,ATL,Southwest,64.8,1
0.1794,0.3603,0.2006,0,fall,LAX,Delta,18.8,1
0.3428,0.2135,0.2922,0,spring,ORD,Southwest,38.7,1
0.2782,0.3052,0.1008,0,winter,ORD,Delta,47.2,1
0.0524,0.2544,0.0765,0,winter,JFK,United,13.3,0
0.0622,0.3444,0.0756,0,spring,SEA,Delta,26.4,1
0.1139,0.3938,0.2427,0,summer,LAX,American,37.5,1
0.1023,0.3009,0.2038,0,fall,LAX,Southwest,22.5,1
0.7352,0.6676,0.0955,0,fall,JFK,JetBlue,70.3,1
0.3848,0.3298,0.2533,1,winter,DFW,Southwest,80.7,1
0.2315,0.6262,0.213,0,fall,SEA,JetBlue,26.6,1
0.2379,0.6296,0.3321,0,winter,SEA,JetBlue,40.8,1
0.204,0.1786,0.2077,0,summer,SEA,Southwest,30.3,1
0.4192,0.4087,0.2085,1,spring,JFK,Delta,63.1,1
0.188,0.4525,0.2417,0,winter,ORD,United,44.2,1
0.2443,0.6618,0.362,0,winter,ORD,Delta,70.1,1
0.3971,0.5258,0.3765,1,winter,ATL,Delta,101.1,1
0.2208,0.5107,0.1771,0,summer,LAX,American,43.9,1
0.0771,0.3965,0.2431,0,fall,BOS,United,30.6,1
0.5512,0.0707,0.2349,0,winter,ORD,Delta,56.3,1
0.3046,0.6691,0.2049,1,summer,ORD,United,87.7,1
0.3881,0.436,0.1122,0,spring,LAX,JetBlue,41.7,1
0.3828,0.4163,0.0737,0,winter,DFW,Southwest,52.1,1
0.4272,0.7358,0.0981,0,winter,SEA,Southwest,77.1,1
0.1243,0.588,0.2055,1,spring,LAX,Southwest,61.2,1
0.0933,0.5934,0.332,0,summer,ORD,United,48.8,1
0.5549,0.2824,0.3024,0,winter,LAX,Delta,72.6,1
0.3221,0.2668,0.3351,0,summer,DFW,United,45.6,1
0.0065,0.3892,0.2079,0,winter,SEA,Southwest,26.2,1
0.3239,0.7712,0.3926,1,fall,BOS,Delta,77.1,1
0.1071,0.4476,0.2408,0,spring,ORD,American,31.8,1
0.1738,0.4426,0.2673,0,fall,DFW,Southwest,36.5,1
0.2834,0.14,0.2689,0,spring,ATL,Delta,36.2,1
0.1838,0.2033,0.079,0,summer,SEA,Delta,28.4,1
0.5524,0.5001,0.5001,0,summer,DFW,JetBlue,66.8,1
0.0849,0.6969,0.2121,1,winter,ORD,American,82.4,1
0.3731,0.4875,0.2539,1,winter,LAX,American,93.0,1
0.2702,0.5271,0.4636,0,fall,DFW,JetBlue,45.9,1
0.1073,0.5459,0.4066,1,winter,LAX,Delta,62.1,1
0.4461,0.6372,0.4941,0,fall,ORD,American,79.8,1
0.3126,0.3767,0.3839,1,spring,LAX,American,79.7,1
0.0741,0.0819,0.2862,0,winter,ORD,United,21.7,1
0.3752,0.6855,0.0239,0,spring,SEA,Delta,39.8,1
0.1831,0.5506,0.3605,0,summer,ORD,JetBlue,58.1,1
0.5373,0.5122,0.5342,0,winter,DFW,Southwest,87.4,1
0.4083,0.5721,0.1459,0,summer,BOS,JetBlue,62.8,1
0.3015,0.6415,0.2487,0,winter,ATL,United,60.7,1
0.2688,0.6211,0.124,0,winter,JFK,United,77.8,1
0.5434,0.5926,0.1835,1,summer,DFW,Southwest,105.7,1
0.2208,0.3307,0.0811,0,fall,ATL,Delta,28.0,1
0.0365,0.2947,0.1512,0,summer,DFW,American,11.9,0
0.3004,0.4169,0.1218,0,winter,DFW,JetBlue,42.7,1
0.357,0.3157,0.3222,0,spring,ORD,JetBlue,51.9,1
0.1722,0.6794,0.0255,1,summer,ATL,Southwest,74.6,1
0.208,0.2167,0.4176,1,winter,JFK,Delta,69.7,1
0.2709,0.3572,0.2045,0,summer,LAX,Delta,40.4,1
0.0419,0.346,0.4677,0,spring,SEA,American,38.9,1
0.4819,0.1124,0.2342,0,fall,ORD,JetBlue,30.4,1
0.2696,0.1681,0.3692,1,spring,DFW,JetBlue,50.7,1
0.6208,0.3569,0.197,1,fall,BOS,Southwest,79.9,1
0.4688,0.5017,0.543,0,spring,LAX,JetBlue,51.8,1
0.2542,0.6678,0.369,1,summer,DFW,Delta,68.9,1
0.1388,0.3645,0.1769,1,spring,ORD,Delta,59.8,1
0.3428,0.2286,0.2009,0,winter,DFW,American,40.1,1
0.4582,0.168,0.248,0,winter,ORD,Southwest,56.3,1
0.1064,0.2133,0.2492,0,summer,DFW,JetBlue,25.3,1
0.1009,0.6584,0.3794,1,spring,LAX,American,62.9,1
0.497,0.6133,0.2701,1,spring,BOS,Delta,89.3,1
0.3501,0.5097,0.1876,0,winter,SEA,Delta,51.5,1
0.3072,0.2049,0.2839,0,summer,BOS,American,27.4,1
0.2297,0.4858,0.3324,0,summer,ORD,United,58.3,1
0.4629,0.4452,0.1497,1,spring,ATL,United,86.8,1
0.1573,0.2341,0.2745,0,summer,SEA,Southwest,30.1,1
0.1532,0.1929,0.1041,0,fall,LAX,Delta,29.0,1
0.1262,0.6205,0.4744,1,spring,ORD,American,88.0,1
0.1496,0.4862,0.242,0,summer,ORD,United,41.1,1
0.2258,0.3443,0.2424,0,fall,ATL,Southwest,35.2,1
0.7949,0.4027,0.0323,1,spring,DFW,Delta,102.0,1
0.3152,0.4289,0.1384,0,winter,BOS,American,46.8,1
0.3685,0.0946,0.1719,0,winter,JFK,Southwest,41.6,1
0.1415,0.5662,0.1452,0,summer,ORD,JetBlue,54.4,1
0.3619,0.5509,0.5685,0,summer,SEA,JetBlue,69.6,1
0.2381,0.2318,0.2832,0,winter,LAX,Southwest,32.5,1
0.2042,0.2843,0.1888,0,winter,DFW,United,51.8,1
0.505,0.3664,0.1924,0,spring,BOS,Southwest,51.2,1
0.4199,0.2759,0.2167,0,spring,LAX,United,39.9,1
0.1849,0.1599,0.1261,1,fall,ORD,United,42.1,1
0.3446,0.1897,0.1039,0,winter,ATL,American,52.3,1
0.5556,0.4481,0.094,1,winter,ATL,Delta,86.7,1
0.6207,0.3584,0.5066,0,fall,ATL,American,60.9,1
0.3326,0.318,0.1207,0,winter,BOS,Delta,56.5,1
0.4656,0.3238,0.3756,1,fall,SEA,Delta,75.9,1
0.3877,0.3284,0.131,0,fall,BOS,American,52.5,1
0.2838,0.3671,0.0464,0,winter,SEA,Delta,50.0,1
0.1803,0.2713,0.4086,0,spring,SEA,United,27.3,1
0.3607,0.5976,0.0808,0,fall,DFW,JetBlue,50.4,1
0.2617,0.6491,0.128,0,summer,ATL,United,44.2,1
0.3709,0.6669,0.1325,0,fall,DFW,Southwest,56.6,1
0.1746,0.2572,0.4918,0,fall,SEA,Delta,23.6,1
0.3656,0.291,0.0781,0,spring,ORD,American,39.4,1
0.1557,0.4111,0.0527,0,winter,BOS,JetBlue,24.9,1
0.1227,0.3071,0.1882,0,summer,BOS,American,25.4,1
0.5412,0.3479,0.0896,0,winter,ORD,Delta,64.3,1
0.3335,0.5338,0.3665,1,spring,JFK,JetBlue,80.7,1
0.1161,0.353,0.2079,0,winter,LAX,Delta,36.5,1
0.2827,0.522,0.1714,1,spring,SEA,Delta,61.3,1
0.3202,0.4335,0.1356,0,winter,ORD,Delta,46.7,1
0.3728,0.7869,0.4762,0,spring,DFW,Southwest,70.2,1
0.4629,0.4398,0.3955,1,winter,DFW,JetBlue,100.5,1
0.3069,0.374,0.1274,1,spring,DFW,Southwest,60.4,1
0.1634,0.4421,0.0462,0,spring,ATL,United,37.1,1
0.1129,0.1428,0.1966,1,winter,LAX,Southwest,45.0,1
0.292,0.1815,0.3576,0,fall,BOS,United,33.3,1
0.3911,0.3715,0.3353,0,winter,JFK,JetBlue,67.9,1
0.212,0.2737,0.3177,0,summer,LAX,American,44.5,1
0.1759,0.4016,0.4226,0,winter,BOS,JetBlue,50.9,1
0.1782,0.2069,0.659,0,summer,LAX,United,42.9,1
0.185,0.3756,0.2264,0,summer,ORD,JetBlue,29.7,1
0.2872,0.0634,0.1091,1,summer,SEA,JetBlue,49.7,1
0.2441,0.2444,0.2548,1,winter,ATL,Southwest,57.2,1
0.1004,0.5339,0.4714,0,spring,ORD,Delta,51.3,1
0.5071,0.2284,0.1139,0,winter,ATL,Delta,53.2,1
0.4575,0.4934,0.1043,0,summer,JFK,Delta,72.0,1
0.2027,0.2551,0.3994,0,summer,ORD,Southwest,49.5,1
0.2709,0.5267,0.3267,0,fall,ATL,Southwest,53.2,1
0.1236,0.5133,0.3832,0,fall,ATL,United,32.7,1
0.2126,0.4682,0.0717,0,fall,DFW,United,27.0,1
0.0178,0.3838,0.1083,1,summer,ORD,Delta,60.1,1
0.2127,0.1709,0.2017,0,winter,ATL,Delta,30.3,1
0.3618,0.2328,0.4837,1,fall,DFW,Southwest,70.9,1
0.2292,0.1807,0.0839,1,fall,DFW,JetBlue,36.2,1
0.2383,0.6513,0.288,0,spring,DFW,Southwest,37.9,1
0.4391,0.2744,0.3897,0,summer,ORD,American,55.0,1
0.3241,0.1307,0.4698,1,winter,BOS,Delta,75.5,1
0.1564,0.1418,0.013,0,spring,BOS,Southwest,4.2,0
0.3922,0.5655,0.2863,0,fall,JFK,United,64.4,1
0.2327,0.2147,0.1856,0,fall,SEA,Southwest,29.8,1
0.6021,0.7163,0.4391,0,spring,LAX,American,84.2,1
0.2548,0.4709,0.1781,0,winter,DFW,American,43.1,1
0.1176,0.1263,0.0544,0,summer,ORD,Delta,27.5,1
0.1759,0.4218,0.3812,0,fall,SEA,Delta,29.5,1
0.2285,0.5494,0.0434,0,summer,ATL,American,28.2,1
0.4772,0.3832,0.3236,0,spring,ATL,United,56.0,1
0.2013,0.374,0.1048,1,fall,LAX,JetBlue,59.3,1
0.1051,0.2442,0.3662,0,summer,ORD,United,28.0,1
0.1369,0.3556,0.4439,0,winter,ATL,Delta,42.5,1
0.0703,0.4725,0.2753,1,fall,LAX,Delta,62.9,1
0.3296,0.4042,0.3886,0,summer,BOS,Southwest,64.2,1
0.221,0.1978,0.2794,1,spring,DFW,JetBlue,59.7,1
0.3872,0.5544,0.4428,0,winter,SEA,JetBlue,66.4,1
0.4148,0.1653,0.2532,0,winter,BOS,United,49.8,1
0.2506,0.3981,0.5671,0,fall,LAX,United,43.9,1
0.474,0.3273,0.0923,1,summer,JFK,Southwest,77.0,1
0.0575,0.524,0.2128,0,winter,DFW,Delta,40.0,1
0.3855,0.341,0.2362,0,summer,ATL,United,42.7,1
0.4871,0.401,0.0281,0,winter,BOS,Southwest,56.9,1
0.2627,0.3056,0.1903,0,spring,LAX,American,38.3,1
0.1881,0.42,0.2731,1,spring,SEA,American,60.5,1
0.5491,0.4037,0.2057,0,fall,SEA,Southwest,50.9,1
0.1441,0.2916,0.5437,1,winter,ORD,American,76.4,1
0.2868,0.4542,0.0937,0,winter,SEA,American,45.3,1
0.1742,0.4638,0.2883,1,summer,ORD,American,66.0,1
0.1635,0.3947,0.077,0,fall,ATL,Delta,42.4,1
0.1041,0.2603,0.431,0,summer,DFW,Southwest,34.0,1
0.5195,0.4768,0.1444,0,summer,BOS,JetBlue,69.4,1
0.141,0.5477,0.3514,1,summer,LAX,Delta,63.7,1
0.1943,0.7412,0.2839,0,spring,JFK,United,62.4,1
0.3707,0.444,0.1299,0,winter,BOS,American,66.9,1
0.2671,0.4771,0.1364,0,winter,DFW,American,50.8,1
0.1816,0.4124,0.0889,1,spring,JFK,Delta,59.7,1
0.1725,0.3248,0.0778,0,fall,LAX,American,15.7,1
0.2746,0.426,0.2392,0,summer,ORD,United,34.8,1
0.181,0.1497,0.2464,0,fall,ORD,United,40.2,1
0.3913,0.1859,0.1456,0,winter,ORD,American,48.5,1
0.3793,0.4097,0.2735,0,spring,ORD,JetBlue,71.4,1
0.2965,0.7203,0.151,0,summer,ATL,Southwest,64.2,1
0.3526,0.4197,0.31,0,winter,DFW,American,53.4,1
0.1937,0.6811,0.2306,0,winter,LAX,Delta,48.4,1
0.2683,0.4939,0.0487,0,summer,DFW,Southwest,54.0,1
0.1822,0.0822,0.3579,0,summer,ATL,Southwest,37.7,1
0.5262,0.1919,0.2397,0,spring,ORD,United,55.0,1
0.1248,0.4732,0.3375,0,fall,SEA,American,24.7,1
0.2508,0.2638,0.2235,0,summer,SEA,Delta,21.3,1
0.2858,0.3498,0.2623,0,summer,DFW,Delta,51.6,1
0.2621,0.3773,0.3606,0,winter,BOS,Southwest,55.8,1
0.487,0.507,0.2287,0,spring,ATL,Southwest,70.4,1
0.2166,0.2596,0.1316,1,winter,LAX,Delta,56.5,1
0.2806,0.4465,0.6045,0,winter,DFW,American,55.1,1
0.3466,0.211,0.2784,1,fall,BOS,American,63.4,1
0.2943,0.4914,0.501,0,summer,JFK,American,65.4,1
0.3114,0.222,0.3002,1,winter,DFW,Southwest,63.6,1
0.1671,0.3121,0.098,0,spring,ATL,JetBlue,17.1,1
0.1041,0.451,0.2009,1,summer,JFK,JetBlue,67.0,1
0.1971,0.4344,0.2379,0,fall,ORD,American,35.5,1
0.3868,0.3565,0.2311,1,winter,JFK,Southwest,99.4,1
0.2895,0.4466,0.4947,1,spring,ORD,Southwest,94.0,1
0.2556,0.5094,0.1402,0,winter,ORD,Southwest,61.5,1
0.2244,0.6573,0.3577,0,spring,ORD,Southwest,74.2,1
0.601,0.4441,0.2482,0,summer,BOS,JetBlue,73.0,1
0.5706,0.3726,0.3406,1,summer,ATL,JetBlue,88.5,1
0.2567,0.3668,0.2618,0,winter,SEA,American,58.4,1
0.0833,0.3301,0.5101,0,winter,DFW,Southwest,40.7,1
0.7559,0.5882,0.2585,1,fall,ORD,JetBlue,99.5,1
0.8197,0.3675,0.2943,0,winter,SEA,United,86.2,1
0.4854,0.6008,0.0789,1,summer,ATL,Delta,83.4,1
0.2347,0.4675,0.2136,0,summer,DFW,United,52.8,1
0.5687,0.1214,0.2375,1,summer,ORD,United,76.9,1
0.4436,0.4392,0.3931,0,summer,SEA,United,75.3,1
0.2742,0.3406,0.0283,0,spring,SEA,United,35.5,1
0.3147,0.4492,0.3192,1,winter,ORD,United,94.7,1
0.1164,0.1758,0.158,0,summer,ORD,JetBlue,17.1,1
0.4649,0.59,0.3655,0,summer,BOS,American,67.8,1
0.4309,0.2,0.1621,1,summer,SEA,Delta,55.2,1
0.2472,0.6799,0.5421,0,fall,BOS,JetBlue,54.1,1
0.0971,0.1645,0.3919,0,spring,BOS,American,21.2,1
0.1667,0.6626,0.3462,1,fall,JFK,United,78.7,1
0.1354,0.5455,0.0711,0,winter,ATL,United,56.6,1
0.3932,0.2475,0.2978,0,winter,BOS,JetBlue,49.0,1
0.2601,0.4262,0.1585,0,winter,ORD,JetBlue,61.7,1
0.4494,0.2359,0.407,0,winter,SEA,American,51.9,1
0.0748,0.3171,0.2245,0,spring,LAX,United,19.9,1
0.4079,0.1118,0.2305,0,summer,DFW,Delta,39.6,1
0.3073,0.2057,0.1531,1,spring,ORD,JetBlue,65.7,1
0.3948,0.136,0.2808,0,summer,LAX,American,40.5,1
0.1512,0.4816,0.0983,0,spring,DFW,Delta,30.9,1
0.2511,0.7128,0.3463,0,winter,BOS,Delta,71.3,1
0.215,0.6674,0.4849,1,winter,SEA,Delta,85.5,1
0.4648,0.6247,0.3146,0,winter,SEA,JetBlue,62.6,1
0.0797,0.4343,0.4694,0,summer,SEA,American,51.1,1
0.1086,0.4922,0.4412,0,fall,ORD,United,51.4,1
0.1197,0.7145,0.5293,1,winter,BOS,United,89.5,1
0.1095,0.5778,0.1409,1,winter,SEA,American,65.0,1
0.1202,0.4127,0.0313,0,summer,ORD,JetBlue,21.6,1
0.2489,0.4123,0.1831,0,fall,DFW,JetBlue,23.6,1
0.3287,0.4907,0.2664,0,spring,ORD,Delta,67.8,1
0.0922,0.3049,0.3025,0,spring,BOS,American,27.0,1
0.242,0.6964,0.0562,0,spring,LAX,JetBlue,42.3,1
0.3031,0.2755,0.5628,0,winter,DFW,Delta,49.8,1
0.403,0.2537,0.2206,1,spring,ATL,Southwest,67.5,1
0.0506,0.2424,0.0473,0,summer,ORD,United,14.0,0
0.3449,0.3334,0.3657,0,winter,LAX,United,51.4,1
0.3035,0.2835,0.3273,0,winter,BOS,Southwest,47.5,1
0.2389,0.2235,0.0513,0,winter,DFW,Southwest,35.2,1
0.1709,0.6128,0.1056,0,summer,ATL,United,50.1,1
0.1081,0.6721,0.5412,0,summer,SEA,JetBlue,50.3,1
0.0721,0.2038,0.3274,0,spring,LAX,United,8.5,0
0.3881,0.6442,0.275,0,summer,SEA,JetBlue,68.4,1
0.0873,0.6494,0.4193,1,fall,LAX,United,74.5,1
0.117,0.6285,0.2586,0,spring,JFK,Delta,35.9,1
0.3225,0.477,0.3568,0,fall,ATL,JetBlue,48.0,1
0.0269,0.7858,0.1439,0,summer,DFW,Delta,38.4,1
0.2689,0.5155,0.079,0,winter,BOS,Delta,59.2,1
0.1952,0.5984,0.0631,0,winter,DFW,Delta,50.2,1
0.3046,0.6703,0.058,0,summer,SEA,Delta,40.8,1
0.1497,0.4632,0.1879,0,winter,BOS,United,58.1,1
0.2279,0.4056,0.2293,0,winter,ORD,Southwest,49.4,1
0.3285,0.2346,0.1612,1,winter,SEA,American,73.6,1
0.5144,0.5734,0.1816,0,winter,SEA,Delta,71.1,1
0.1812,0.4291,0.2359,1,fall,ORD,United,59.8,1
0.1727,0.1343,0.1946,0,summer,DFW,American,19.6,1
0.1092,0.4327,0.1401,1,winter,DFW,United,43.6,1
0.2312,0.2208,0.0564,0,winter,ATL,Delta,16.3,1
0.4311,0.3166,0.0501,1,winter,SEA,United,74.3,1
0.3632,0.4465,0.058,0,summer,DFW,American,40.6,1
0.3438,0.3497,0.1543,0,summer,SEA,Southwest,39.7,1
0.4087,0.4063,0.2537,0,summer,LAX,Delta,42.6,1
0.1791,0.4677,0.1926,0,winter,BOS,Delta,61.4,1
0.018,0.4718,0.4005,1,fall,SEA,Delta,59.0,1
0.1645,0.7836,0.1607,0,fall,LAX,United,45.3,1
0.3903,0.7139,0.1352,0,summer,LAX,JetBlue,69.0,1
0.1304,0.1002,0.0625,1,summer,BOS,Delta,57.6,1
0.4074,0.4117,0.2668,1,spring,SEA,Delta,61.1,1
0.2507,0.3183,0.2992,1,summer,BOS,United,70.1,1
0.2879,0.3665,0.2647,1,spring,JFK,United,65.9,1
0.4016,0.2441,0.1966,1,summer,ATL,Delta,73.3,1
0.2015,0.6744,0.3504,0,spring,DFW,JetBlue,52.1,1
0.5711,0.6463,0.4195,0,fall,ORD,United,72.3,1
0.2527,0.348,0.2794,1,fall,BOS,United,71.6,1
0.5588,0.4059,0.2314,1,winter,JFK,Delta,99.2,1
0.2962,0.6043,0.0166,0,fall,ATL,JetBlue,47.4,1
0.1738,0.3387,0.3292,0,winter,ORD,American,51.6,1
0.374,0.5371,0.329,0,winter,LAX,American,70.3,1
0.3024,0.4546,0.0176,0,winter,JFK,Delta,46.1,1
0.0948,0.1428,0.0467,0,summer,BOS,JetBlue,12.2,0
0.4956,0.4053,0.2067,0,fall,ATL,JetBlue,46.8,1
0.3429,0.3201,0.1214,1,winter,LAX,United,61.8,1
0.5254,0.3022,0.2534,1,spring,ATL,Delta,73.8,1
